Date and Time	Stepnumber	 T1  [°C]	 T2  [°C]	 T3  [°C]	 T4  [°C]	 P1 [psig] 	 P2 [psig] 	 P3 [psig] 	 P4 [psig] 	 P5 [psig] 	 P6 [psig] 	 P7 [psia] 	 P8 [psia] 	 P9 [psia] 	MFC1 SP [ml/min]	MFC2 SP [ml/min]	MFC3 SP [ml/min]	MFC4 SP [ml/min]	MFC5 SP [ml/min]	MFC6 SP [ml/min]	MFC1 CSP [ml/min]	MFC2 CSP [ml/min]	MFC3 CSP [ml/min]	MFC4 CSP [ml/min]	MFC5 CSP [ml/min]	MFC6 CSP [ml/min]	MFC1Flow [ml/min]	MFC2Flow [ml/min]	MFC3Flow [ml/min]	MFC4Flow [ml/min]	MFC5Flow [ml/min]	MFC6Flow [ml/min]	SV1 SP	SV1 Feedback	SV2 SP	SV2 Feedback	BV1	BV2	BV3	BV4	BV5	BV6	TR1 SP [°C]	TR1 CSP [°C]	TR1 T [°C]	TR2 SP [°C]	TR2 CSP [°C]	TR2 T [°C]	Extra AI1, Extra AI1 [Kg]	Extra AI2, Extra AI2 [psi]	Extra AI3, Extra AI3 [apples]	Extra AI4, Extra AI4 [barrels]	Extra TC1 - Extra TC1 [°C]	Extra TC2 - Extra TC2 [°C]	Extra TC3 - Extra TC3 [°C]	Extra TC4 - Extra TC4 [°C]	Extra TC5 - Extra TC5 [°C]	Extra TC6 - Extra TC6 [°C]	Extra TC7 - Extra TC7 [°C]	Extra TC8 - Extra TC8 [°C]	Extra DO 1	Extra DO 2	Extra DO 3	Extra DO 4	
6/14/2021 17:32:18	0	2300.666097	2300.666097	2300.924460	2300.924460	41.924509	35.975472	39.999353	21.787632	33.594989	40.632600	17.141586	7.263219	-1.599373	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.417579	0.372453	10.363578	0.059728	0.145698	0.116108	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.078552	0.000000	0.000000	0.000000	-0.022367	0.043628	0.057417	0.091235	2300.924460	2300.666097	2300.666097	2300.924460	2300.924460	2300.924460	2300.807854	2300.807854	0	0	0	0	
6/14/2021 17:32:33	0	2300.691316	2300.691316	2300.949242	2300.949242	41.913475	35.986196	39.993836	21.787958	33.595017	40.633034	17.572000	8.436767	1.529616	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.417579	0.400361	10.342236	0.057200	0.142415	0.123988	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.977295	0.000000	0.000000	0.000000	0.235373	0.239969	0.182840	0.177586	2300.949242	2300.691316	2300.691316	2300.949242	2300.949242	2300.949242	2300.832557	2300.832557	0	0	0	0	
6/14/2021 17:32:48	0	2300.672155	2300.672155	2300.930494	2300.930494	41.912545	35.989450	39.996811	21.790589	33.595203	40.634491	17.342517	7.464460	4.491159	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.377378	10.350444	0.056280	0.153578	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.099426	0.000000	0.000000	0.000000	0.405776	0.340110	0.285607	0.273787	2300.930494	2300.672155	2300.672155	2300.930494	2300.930494	2300.930494	2300.813939	2300.813939	0	0	0	0	
6/14/2021 17:33:03	0	2300.679600	2300.679600	2300.938198	2300.938198	41.920325	35.980710	39.998981	21.789594	33.595185	40.635327	17.410085	7.977430	1.188152	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.402003	10.353728	0.057200	0.143071	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.107391	0.000000	0.000000	0.000000	0.055447	0.043299	0.027539	0.047896	2300.938198	2300.679600	2300.679600	2300.938198	2300.938198	2300.938198	2300.821513	2300.821513	0	0	0	0	
6/14/2021 17:33:18	0	2300.698272	2300.698272	2300.956743	2300.956743	41.918124	35.989915	39.999105	21.788822	33.595268	40.630213	17.345145	7.986344	0.364043	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.378180	0.415136	10.350444	0.059268	0.143071	0.111183	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.959900	0.000000	0.000000	0.000000	0.172661	0.188421	0.151977	0.159528	2300.956743	2300.698272	2300.698272	2300.956743	2300.956743	2300.956743	2300.839591	2300.839591	0	0	0	0	
6/14/2021 17:33:33	0	2300.683542	2300.683542	2300.941934	2300.941934	41.916389	35.981981	39.998051	21.790793	33.595324	40.634677	17.461796	8.095072	-2.732113	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.312514	0.400361	10.309403	0.055821	0.139788	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.009277	0.000000	0.000000	0.000000	-0.176354	-0.087376	-0.069318	-0.025979	2300.941934	2300.683542	2300.683542	2300.941934	2300.941934	2300.941934	2300.824964	2300.824964	0	0	0	0	
6/14/2021 17:33:48	0	2300.677718	2300.677718	2300.935747	2300.935747	41.932320	35.981144	39.998175	21.790226	33.595278	40.632755	17.456254	8.577011	2.665640	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.404446	0.397078	10.353728	0.058809	0.141758	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.012726	0.000000	0.000000	0.000000	0.261967	0.235044	0.167080	0.155588	2300.935747	2300.677718	2300.677718	2300.935747	2300.935747	2300.935747	2300.819476	2300.819476	0	0	0	0	
6/14/2021 17:34:03	0	2300.679053	2300.679053	2300.937446	2300.937446	41.927299	35.978571	39.998640	21.793155	33.595612	40.633313	17.441959	8.289172	0.892655	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.393794	10.342236	0.056510	0.145698	0.132853	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.888367	0.000000	0.000000	0.000000	0.164782	0.166423	0.120785	0.123084	2300.937446	2300.679053	2300.679053	2300.937446	2300.937446	2300.937446	2300.820682	2300.820682	0	0	0	0	
6/14/2021 17:34:18	0	2300.697226	2300.697226	2300.955905	2300.955905	41.922154	35.991992	40.003537	21.792421	33.595222	40.632445	17.213890	8.636594	5.830749	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.305947	0.390511	10.338953	0.055361	0.143071	0.123988	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.996979	0.000000	0.000000	0.000000	0.374913	0.284951	0.188093	0.161498	2300.955905	2300.697226	2300.697226	2300.955905	2300.955905	2300.955905	2300.839064	2300.839064	0	0	0	0	
6/14/2021 17:34:33	0	2300.696084	2300.696084	2300.954375	2300.954375	41.927423	35.987095	40.000314	21.792291	33.595287	40.634088	17.560172	8.613894	0.029146	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.305947	0.390511	10.348803	0.055821	0.141758	0.121033	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.124054	0.000000	0.000000	0.000000	0.120785	0.145738	0.106995	0.112577	2300.954375	2300.696084	2300.696084	2300.954375	2300.954375	2300.954375	2300.837249	2300.837249	0	0	0	0	
6/14/2021 17:34:48	0	2300.698240	2300.698240	2300.956273	2300.956273	41.936132	35.982477	40.001926	21.795796	33.595287	40.637776	17.528930	8.263273	-2.305284	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.365046	0.413494	10.348803	0.058119	0.150295	0.123003	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.113739	0.000000	0.000000	0.000000	-0.055200	0.002586	0.007511	0.039688	2300.956273	2300.698240	2300.698240	2300.956273	2300.956273	2300.956273	2300.839250	2300.839250	0	0	0	0	
6/14/2021 17:35:03	0	2300.680867	2300.680867	2300.938898	2300.938898	41.934923	35.988303	39.999229	21.793974	33.595324	40.636009	17.497192	8.814254	3.906730	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.299380	0.411853	10.325819	0.054212	0.143728	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.050690	0.000000	0.000000	0.000000	0.257371	0.206479	0.125054	0.108309	2300.938898	2300.680867	2300.680867	2300.938898	2300.938898	2300.938898	2300.821720	2300.821720	0	0	0	0	
6/14/2021 17:35:18	0	2300.704750	2300.704750	2300.963146	2300.963146	41.942641	35.990504	40.006110	21.796140	33.595240	40.633406	17.246075	6.770185	-3.930519	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.371613	0.398719	10.360294	0.058579	0.150295	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.847137	0.000000	0.000000	0.000000	-0.116926	-0.016785	0.047239	0.101085	2300.963146	2300.704750	2300.704750	2300.963146	2300.963146	2300.963146	2300.846174	2300.846174	0	0	0	0	
6/14/2021 17:35:33	0	2300.696540	2300.696540	2300.954495	2300.954495	41.943075	35.986258	40.011906	21.793360	33.595445	40.640411	17.663656	8.750133	1.641248	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.378180	0.397078	10.350444	0.059268	0.136505	0.113153	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.871277	0.000000	0.000000	0.000000	0.233074	0.224866	0.169378	0.162483	2300.954495	2300.696540	2300.696540	2300.954495	2300.954495	2300.954495	2300.837860	2300.837860	0	0	0	0	
6/14/2021 17:35:48	0	2300.698921	2300.698921	2300.956644	2300.956644	41.934737	35.980431	40.010449	21.797321	33.595082	40.634956	17.110232	6.925219	3.361701	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.299380	0.413494	10.343878	0.057659	0.136505	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.074371	0.000000	0.000000	0.000000	0.253431	0.210091	0.187436	0.196630	2300.956644	2300.698921	2300.698921	2300.956644	2300.956644	2300.956644	2300.840061	2300.840061	0	0	0	0	
6/14/2021 17:36:03	0	2300.701388	2300.701388	2300.958982	2300.958982	41.942858	35.989202	40.009085	21.796763	33.595324	40.634026	17.731608	9.217058	3.739281	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.383945	10.322536	0.055591	0.137161	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.872711	0.000000	0.000000	0.000000	0.272146	0.222568	0.147052	0.132277	2300.958982	2300.701388	2300.701388	2300.958982	2300.958982	2300.958982	2300.842631	2300.842631	0	0	0	0	
6/14/2021 17:36:18	0	2300.711095	2300.711095	2300.968561	2300.968561	41.944284	35.987529	40.011596	21.794866	33.595101	40.630027	17.098430	6.874053	-1.047778	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.365046	0.405286	10.345519	0.058349	0.142415	0.111183	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.087769	0.000000	0.000000	0.000000	-0.030903	0.014734	0.046911	0.086311	2300.968561	2300.711095	2300.711095	2300.968561	2300.968561	2300.968561	2300.852261	2300.852261	0	0	0	0	
6/14/2021 17:36:33	0	2300.715214	2300.715214	2300.973612	2300.973612	41.957735	35.987467	40.011255	21.798102	33.595324	40.633468	17.476735	7.913197	3.568549	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.410211	10.338953	0.058119	0.143728	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.885986	0.000000	0.000000	0.000000	0.329275	0.292174	0.238984	0.237671	2300.973612	2300.715214	2300.715214	2300.973612	2300.973612	2300.973612	2300.856898	2300.856898	0	0	0	0	
6/14/2021 17:36:48	0	2300.715315	2300.715315	2300.973247	2300.973247	41.946918	35.986847	40.008558	21.798846	33.595417	40.633313	17.169655	7.146011	-0.857347	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.395436	10.330744	0.058349	0.147668	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.150635	0.000000	0.000000	0.000000	0.004228	0.033778	0.069237	0.107652	2300.973247	2300.715315	2300.715315	2300.973247	2300.973247	2300.973247	2300.856455	2300.856455	0	0	0	0	
6/14/2021 17:37:03	0	2300.713552	2300.713552	2300.972701	2300.972701	41.945090	35.991000	40.010511	21.801133	33.595147	40.634150	17.719186	9.403173	-2.065602	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.398719	10.335669	0.056051	0.145041	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.895294	0.000000	0.000000	0.000000	-0.132686	-0.081795	-0.079168	-0.047977	2300.972701	2300.713552	2300.713552	2300.972701	2300.972701	2300.972701	2300.855805	2300.855805	0	0	0	0	
6/14/2021 17:37:18	0	2300.725669	2300.725669	2300.984535	2300.984535	41.943788	35.982291	40.004498	21.799432	33.595417	40.635978	17.341922	8.654274	-3.122826	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.305947	0.390511	10.317611	0.058349	0.140445	0.115123	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.980560	0.000000	0.000000	0.000000	-0.181279	-0.092958	-0.073915	-0.031888	2300.984535	2300.725669	2300.725669	2300.984535	2300.984535	2300.984535	2300.867820	2300.867820	0	0	0	0	
6/14/2021 17:37:33	0	2300.716717	2300.716717	2300.975738	2300.975738	41.961517	35.986041	40.009488	21.801421	33.595491	40.639481	17.126089	7.415154	3.167986	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.312514	0.393794	10.322536	0.056970	0.134535	0.117093	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.195526	0.000000	0.000000	0.000000	0.297427	0.269847	0.210748	0.207464	2300.975738	2300.716717	2300.716717	2300.975738	2300.975738	2300.975738	2300.858894	2300.858894	0	0	0	0	
6/14/2021 17:37:48	0	2300.724541	2300.724541	2300.982708	2300.982708	41.949522	35.990411	40.011317	21.800901	33.595510	40.633065	16.877427	6.966702	2.366859	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.390511	10.322536	0.057200	0.141101	0.115123	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.798279	0.000000	0.000000	0.000000	0.311874	0.287577	0.252117	0.245551	2300.982708	2300.724541	2300.724541	2300.982708	2300.982708	2300.982708	2300.866097	2300.866097	0	0	0	0	
6/14/2021 17:38:03	0	2300.702391	2300.702391	2300.961203	2300.961203	41.962787	35.991341	40.016462	21.802863	33.595138	40.638737	16.832126	6.387255	-2.124702	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.387228	10.343878	0.055361	0.139131	0.111183	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.799622	0.000000	0.000000	0.000000	-0.020725	0.031151	0.076132	0.118815	2300.961203	2300.702391	2300.702391	2300.961203	2300.961203	2300.961203	2300.844282	2300.844282	0	0	0	0	
6/14/2021 17:38:18	0	2300.733105	2300.733105	2300.991144	2300.991144	41.955814	35.996393	40.012619	21.804732	33.595129	40.636815	17.262613	7.489479	-3.454440	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.365046	0.395436	10.338953	0.057659	0.145698	0.117093	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.147552	0.000000	0.000000	0.000000	-0.136626	-0.062423	-0.014487	0.030823	2300.991144	2300.733105	2300.733105	2300.991144	2300.991144	2300.991144	2300.875153	2300.875153	0	0	0	0	
6/14/2021 17:38:33	0	2300.720145	2300.720145	2300.978390	2300.978390	41.957642	35.982322	40.014261	21.802807	33.595491	40.634181	17.130701	7.148069	5.082154	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.384746	0.383945	10.335669	0.059498	0.140445	0.121033	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.012482	0.000000	0.000000	0.000000	0.406105	0.340110	0.288890	0.281011	2300.978390	2300.720145	2300.720145	2300.978390	2300.978390	2300.978390	2300.862374	2300.862374	0	0	0	0	
6/14/2021 17:38:48	0	2300.730760	2300.730760	2300.988980	2300.988980	41.961641	35.987560	40.015966	21.801375	33.595129	40.636164	17.350390	8.218715	4.937689	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.358480	0.388870	10.324178	0.058579	0.139131	0.117093	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.983856	0.000000	0.000000	0.000000	0.325664	0.235044	0.169050	0.154603	2300.988980	2300.730760	2300.730760	2300.988980	2300.988980	2300.988980	2300.873378	2300.873378	0	0	0	0	
6/14/2021 17:39:03	0	2300.742869	2300.742869	2301.001815	2301.001815	41.961300	35.980369	40.018415	21.803263	33.595138	40.630802	17.205695	7.431556	4.862172	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.393794	10.355369	0.057889	0.148325	0.111183	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.966644	0.000000	0.000000	0.000000	0.378196	0.306292	0.249819	0.236358	2301.001815	2300.742869	2300.742869	2301.001815	2301.001815	2301.001815	2300.886212	2300.886212	0	0	0	0	
6/14/2021 17:39:18	0	2300.746304	2300.746304	2301.004422	2301.004422	41.970350	35.985173	40.019747	21.802370	33.595054	40.636691	17.472024	8.123116	-4.025734	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.259981	0.387228	10.320894	0.054442	0.143728	0.123003	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.941681	0.000000	0.000000	0.000000	-0.176682	-0.089675	-0.056185	-0.013830	2301.004422	2300.746304	2300.746304	2301.004422	2301.004422	2301.004422	2300.889001	2300.889001	0	0	0	0	
6/14/2021 17:39:33	0	2300.734640	2300.734640	2300.993146	2300.993146	41.971404	35.981516	40.016183	21.802630	33.595278	40.641154	17.451828	7.092403	-4.216166	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.384746	0.398719	10.343878	0.056280	0.141101	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.099609	0.000000	0.000000	0.000000	-0.145819	-0.034515	0.029181	0.084997	2300.993146	2300.734640	2300.734640	2300.993146	2300.993146	2300.993146	2300.877725	2300.877725	0	0	0	0	
6/14/2021 17:39:48	0	2300.738887	2300.738887	2300.997238	2300.997238	41.978223	35.989450	40.011131	21.802593	33.595454	40.639977	17.140867	6.757837	-0.374701	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.383945	10.342236	0.057430	0.143728	0.115123	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.937775	0.000000	0.000000	0.000000	-0.015144	0.017033	0.043299	0.080729	2300.997238	2300.738887	2300.738887	2300.997238	2300.997238	2300.997238	2300.881635	2300.881635	0	0	0	0	
6/14/2021 17:40:03	0	2300.735551	2300.735551	2300.994472	2300.994472	41.969048	35.989140	40.017175	21.802472	33.594971	40.640596	17.189529	5.709506	-2.049186	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.383945	10.322536	0.059038	0.144385	0.121033	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.018402	0.000000	0.000000	0.000000	-0.027620	0.039688	0.089922	0.139500	2300.994472	2300.735551	2300.735551	2300.994472	2300.994472	2300.994472	2300.878040	2300.878040	0	0	0	0	
6/14/2021 17:40:18	0	2300.755381	2300.755381	2301.013838	2301.013838	41.978285	35.977672	40.013455	21.804787	33.595259	40.639574	16.987767	7.344276	1.959729	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.398719	10.330744	0.059268	0.143071	0.115123	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.106628	0.000000	0.000000	0.000000	0.124397	0.090579	0.092877	0.112577	2301.013838	2300.755381	2300.755381	2301.013838	2301.013838	2301.013838	2300.897716	2300.897716	0	0	0	0	
6/14/2021 17:40:33	0	2300.753790	2300.753790	2301.012791	2301.012791	41.975092	35.982229	40.017175	21.804443	33.595203	40.638117	17.358845	8.510211	4.244911	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.351913	0.397078	10.324178	0.057200	0.140445	0.129898	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.134613	0.000000	0.000000	0.000000	0.333543	0.262952	0.185466	0.167736	2301.012791	2300.753790	2300.753790	2301.012791	2301.012791	2301.012791	2300.896514	2300.896514	0	0	0	0	
6/14/2021 17:40:48	0	2300.742463	2300.742463	2301.001307	2301.001307	41.981105	35.982105	40.015501	21.805308	33.595696	40.638675	17.157939	7.570610	1.109353	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.417579	0.393794	10.345519	0.059038	0.143071	0.103303	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.853790	0.000000	0.000000	0.000000	0.214688	0.206479	0.173646	0.169706	2301.001307	2300.742463	2300.742463	2301.001307	2301.001307	2301.001307	2300.884798	2300.884798	0	0	0	0	
6/14/2021 17:41:03	0	2300.749603	2300.749603	2301.007905	2301.007905	41.974317	35.985204	40.016090	21.803188	33.595491	40.638830	17.454890	8.801819	5.669866	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.403644	10.345519	0.053982	0.150295	0.113153	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.052490	0.000000	0.000000	0.000000	0.372615	0.288562	0.194331	0.170363	2301.007905	2300.749603	2300.749603	2301.007905	2301.007905	2301.007905	2300.891912	2300.891912	0	0	0	0	
6/14/2021 17:41:18	0	2300.755975	2300.755975	2301.013605	2301.013605	41.980113	35.992860	40.018601	21.803160	33.595194	40.643386	17.342963	8.916164	-2.961944	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.292814	0.395436	10.329103	0.056051	0.141101	0.116108	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.981750	0.000000	0.000000	0.000000	-0.170772	-0.100510	-0.088690	-0.052573	2301.013605	2300.755975	2300.755975	2301.013605	2301.013605	2301.013605	2300.897768	2300.897768	0	0	0	0	
6/14/2021 17:41:33	0	2300.769258	2300.769258	2301.026915	2301.026915	41.989257	35.988954	40.019189	21.803560	33.595603	40.642704	17.681993	8.004383	-0.936146	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.402003	10.338953	0.055591	0.141758	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.043030	0.000000	0.000000	0.000000	-0.065707	-0.013830	-0.003324	0.036076	2301.026915	2300.769258	2300.769258	2301.026915	2301.026915	2301.026915	2300.910611	2300.910611	0	0	0	0	
6/14/2021 17:41:48	0	2300.762957	2300.762957	2301.021261	2301.021261	41.994030	35.978075	40.022692	21.804899	33.595092	40.643696	17.022382	6.836352	-2.134552	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.400361	10.361936	0.059038	0.140445	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.086792	0.000000	0.000000	0.000000	-0.028605	0.050522	0.056104	0.091235	2301.021261	2300.762957	2300.762957	2301.021261	2301.021261	2301.021261	2300.904517	2300.904517	0	0	0	0	
6/14/2021 17:42:03	0	2300.755085	2300.755085	2301.013130	2301.013130	41.989876	35.992612	40.022010	21.805132	33.595333	40.642611	17.153612	7.874938	-1.733989	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.371613	0.406928	10.361936	0.058579	0.148325	0.115123	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.800873	0.000000	0.000000	0.000000	-0.035500	0.017689	0.039688	0.071536	2301.013130	2300.755085	2300.755085	2301.013130	2301.013130	2301.013130	2300.896567	2300.896567	0	0	0	0	
6/14/2021 17:42:18	0	2300.757864	2300.757864	2301.015469	2301.015469	41.996974	35.985824	40.021452	21.807791	33.595120	40.639481	17.252311	6.906027	-4.071701	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.351913	0.372453	10.358653	0.056970	0.147011	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.004944	0.000000	0.000000	0.000000	-0.134656	-0.025979	0.031479	0.082371	2301.015469	2300.757864	2300.757864	2301.015469	2301.015469	2301.015469	2300.899554	2300.899554	0	0	0	0	
6/14/2021 17:42:33	0	2300.768572	2300.768572	2301.026489	2301.026489	41.995672	35.982508	40.027031	21.805541	33.595677	40.645339	17.315453	8.111090	3.447067	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.403644	10.338953	0.057889	0.137818	0.125958	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.128510	0.000000	0.000000	0.000000	0.301367	0.269191	0.204181	0.199585	2301.026489	2300.768572	2300.768572	2301.026489	2301.026489	2301.026489	2300.910159	2300.910159	0	0	0	0	
