energy,2021-06-14 16:33:52,2021-06-14 16:35:37,2021-06-14 16:37:23,2021-06-14 16:39:11,2021-06-14 16:40:57,2021-06-14 16:42:42,2021-06-14 16:44:27,2021-06-14 16:46:13,2021-06-14 16:47:59,2021-06-14 16:49:44,2021-06-14 16:51:30,2021-06-14 16:53:15,2021-06-14 16:55:01,2021-06-14 16:56:46,2021-06-14 16:58:34,2021-06-14 17:00:20,2021-06-14 17:02:05,2021-06-14 17:03:51,2021-06-14 17:05:37,2021-06-14 17:07:22,2021-06-14 17:09:08,2021-06-14 17:10:56,2021-06-14 17:12:42,2021-06-14 17:14:27,2021-06-14 17:16:13,2021-06-14 17:17:58,2021-06-14 17:19:44,2021-06-14 17:21:32,2021-06-14 17:23:20,2021-06-14 17:25:06,2021-06-14 17:26:52,2021-06-14 17:28:37,2021-06-14 17:30:23,2021-06-14 17:32:09,2021-06-14 17:33:55,2021-06-14 17:35:40,2021-06-14 17:37:26,2021-06-14 17:39:12,2021-06-14 17:40:58,2021-06-14 17:42:43,2021-06-14 17:44:29,2021-06-14 17:46:15,2021-06-14 17:48:01,2021-06-14 17:49:47,2021-06-14 17:51:32,2021-06-14 17:53:18,2021-06-14 17:55:04,2021-06-14 17:56:50,2021-06-14 17:58:36,2021-06-14 18:00:22
29052.5,0.002111140701006579,0.001798237138419922,0.0024131505830880967,0.0010451003850220017,0.0034114688303478998,0.0026670543220233085,0.0023221659320686846,0.0003388097631025879,0.0025499230962202995,0.003053751867242166,0.0006153136892165416,0.00246229822981755,0.0027314158718994477,0.0034534464606294267,0.0024661198797550333,0.0007585125788047093,0.00221947670159935,0.002677160845242501,0.0035094988959071946,0.003818363296198679,0.0020710850048664448,0.003362082800051867,0.0028862731453366515,0.0030892629382884584,0.003637797195596036,0.002214595871029371,0.0023574440721342406,0.0037095233901917697,0.0030814068671421125,0.0028892627286995097,0.0014957162610639535,0.0033289337881609806,0.002959754215783587,0.0014796376796979214,0.002178365905301111,0.001958840449796315,0.003581536455716386,0.0014576543060543577,0.0006441899771134591,0.0023690750009060513,0.0018983946291162592,0.0027294469737416437,0.00231085711602471,0.002984520423477948,0.003147621484200307,0.0008230192951715722,0.0033784222293825805,0.0022903818300258104,0.003017321182165674,0.0024693374258874393
29052.75,0.003023636607212126,0.0029075623772105274,5.835464068928062e-05,0.001659944336772101,0.004097266477076755,0.0019389245336481026,0.0016592955096899843,0.0028398893012388043,0.0035125393617756843,0.0021229682960401427,0.0023043963813684674,0.0020036358052009217,0.0031572215808319806,0.003010157954275209,0.002230970456416637,0.0032783449321620102,0.002781639424461888,0.001794238624798377,0.0019333953632777845,0.003298013705930801,0.0012368550583773388,0.0035255256761862882,0.004452096340341225,0.002130007174384606,0.0037744516000922865,0.0016728233724617424,0.0031847803574674522,0.0027169364652770995,0.0024015431262813186,0.001493498769654917,0.0032241849955566716,0.0030322917426189046,0.002603427877961546,0.0015263166926493574,0.0010718083642454826,0.0023331693184512276,0.0035406503796706497,0.0006762265461193963,0.0013567717508024188,0.002658797622397296,0.001417283691026257,0.0026471983534152926,0.0011399817913692318,0.0028889254257518436,0.0018171934732053633,0.0017342816976737055,0.0021035803049340536,0.0019421881878654847,0.0018911967209746636,0.0017347805339815586
29053.0,0.002620386178363137,0.002416744664718334,0.002136025384199492,0.0016408560661998074,0.0030975883366380205,0.000902648344789852,0.002538235318096841,0.001855940311800144,0.003023899208808681,0.002596834045568844,0.001237086116267779,0.0015841996715070174,0.004173622438736072,0.0025469124843617696,0.002057355182335488,0.0032512506010097452,0.0028599097619407565,0.003273379316911201,0.002467278320120965,0.0030383763161642907,0.0019183685553004555,0.0025747699638305407,0.0026924546091188066,0.0020569663674969035,0.0029996403444966404,0.0028557163860907188,0.0033271572127866996,0.002089012893360834,0.0012851449056439164,0.0021858725820747345,0.0042685474990172825,0.00275840191901157,0.001890320975972823,0.0021165394700308733,0.002258889270160783,0.0024862273365631833,0.002419454805402352,0.0014493409478880453,0.002264727304465756,0.0024096596657226135,0.0013019812283076514,0.002542880629673707,0.0006902181524292455,0.0017792504161818295,0.0007241084527143134,0.0035482693078407804,0.0018047898603404723,0.0014637913799184204,0.0021047061635010907,0.001654207857136668
29053.25,0.0017510035733828257,0.0014385185276837415,0.003408142525597872,0.0013567361294885584,0.0024733325587686424,0.001716912997197821,0.002504001243358693,0.0018582060471419124,0.003658307933108575,0.0017917594603842416,0.0008504068039701374,0.002806429074612391,0.004371212632314128,0.0020492726403306656,0.002647756744978827,0.0023173730866005823,0.004159291053376613,0.0032144648275724743,0.003293424990361187,0.0033872953878032225,0.002454171776720435,0.002880795459400627,0.0033053953376690243,0.002390747715950894,0.0016035065481474291,0.0036650993802088464,0.0016682609738948282,0.002240217447892251,0.0017958586022162916,0.0025262922140211496,0.003566037779093807,0.0029275288724758537,0.002125208741717871,0.0026616738272893154,0.003292320770247928,0.003063310364438427,0.00295671668535738,0.001937383406703286,0.0024452962400882666,0.002325423047205251,0.001586899062392421,0.001865948571900788,0.001058177687319186,0.002105783697334349,0.0019793422929108,0.0038054977799804254,0.002419414090504315,0.002020501381758069,0.003743292168401845,0.0021433561802250605
29053.5,0.002076807972637,0.0018948461062857811,0.002883599858728063,0.0009260346967825159,0.0037054353227705386,0.0025099764359050336,0.002017080677951695,0.003238916519019663,0.002751201776062307,0.0035212933541508727,0.0015068285485789982,0.003766596575026039,0.004125733454566264,0.001510320153837129,0.002911008922194909,0.0018808944202073103,0.004485487948519672,0.002785308050094906,0.003496188908740193,0.0036360754267117205,0.0015803108306926257,0.0024593332748661808,0.003465177288098335,0.002307414390251335,0.001316410193823074,0.003277835385543325,0.0018187218585674727,0.0021101802256306475,0.0014475381896366384,0.0016364784332761372,0.0025739930973085095,0.0032702678119089406,0.003126319228685368,0.003116226804513146,0.00277566003450526,0.0038591103686411773,0.002488994366457554,0.001489043024185506,0.0022623160603919574,0.0033082097041656324,0.002181821025871156,0.001295286596877178,0.001675380671323829,0.002882869222938566,0.0028109438462049162,0.0020337297851591527,0.003212872853110608,0.003357697562973733,0.0037983978201121455,0.0031393575280528616
29053.75,0.0024175011766374133,0.0034713262160446486,0.0017048659322001516,0.0018633490631277988,0.003120948321600139,0.0021553279584844483,0.0023065481034932407,0.0029378527434875765,0.0018603759838148543,0.0028051661866421523,0.0028303116453881234,0.0028830422543849256,0.004937424804830349,0.0029715777742740077,0.0034405867268949997,0.0027176246649883947,0.002767417062389286,0.0033199350923201402,0.0027039051763339283,0.003117858384301709,0.0011558787189692476,0.001514776986232928,0.0035135314634489206,0.002075873969369575,0.002760851603561508,0.0035727115793130703,0.003129688801891017,0.0013242114480584675,0.0013391312983957171,0.0011157614698182208,0.0024424958925699444,0.003359819046172092,0.0030894299135714423,0.002558089105836821,0.0017442699680554812,0.0036535415171125556,0.0021049827691755727,0.0021247346247846364,0.0024228132659771862,0.002375639636671685,0.002770833047264076,0.0007054974125479465,0.0021272416875867616,0.002851805832733278,0.0019632405344002044,0.0015026308243119583,0.0036994069783828406,0.0029352930708790546,0.0041831682573074645,0.0036267367443724406
29054.0,0.0021550194739273086,0.002869545880151265,0.0018645225634854271,0.001964494345726304,0.0011531143623904406,0.0014828349678282068,0.0031304858936462127,0.003638316573373377,0.001321904488747884,0.002637095847366347,0.004313035819299072,0.002787141034978153,0.004414182227412257,0.0027540790670328164,0.0028007296899454333,0.0034404352082178127,0.0019001306165432785,0.0028243586949034233,0.0010727929408227807,0.004192572916724714,0.002009656968286073,0.0012059430621110963,0.0034485837642419634,0.0016790729579297262,0.0012106634964684576,0.0032804283340829147,0.0024039490341181613,0.001794108603703392,0.0014599694950263493,0.0019253305382620448,0.0030434044445371337,0.0022957794615844616,0.0023585978468317614,0.002336438290921102,0.0016840179031055388,0.0038395018129228587,0.0020674707967831413,0.0032092758001812526,0.002767523789736349,0.0019213463316583464,0.00295225887333928,0.0024251540459537943,0.0024877753631291958,0.0021727669741030816,0.0006551966655753104,0.0006391570485080602,0.005175349394870377,0.0029463372938843147,0.004215108687620656,0.0028334814612299116
29054.25,0.001856493361146998,0.002011090278662758,0.0028909130947124564,0.002303211001704323,0.0006849443322542885,0.0026247041590503786,0.003767707009764863,0.003807281782730929,0.0014795670755958427,0.0033271351800879755,0.003679014295078308,0.002671363959891465,0.002394010244861944,0.003432667192416375,0.0013281011707476048,0.003449088579211181,0.002644303890348749,0.002371367743045496,0.002580394400862314,0.005075827545913742,0.0013968908724447972,0.0019397770622673444,0.0019021510121673532,0.002392340935595235,0.004307222641317105,0.0033663466772934705,0.0007320377199841886,0.001953126677457603,0.001699041487974051,0.001663330225398589,0.003864365093344048,0.0024838666885690737,0.002965339908052586,0.0026271830332092864,0.0038041222022048727,0.004565714114607619,0.0019315589389169326,0.002198598373083738,0.002554430578070425,0.0017771583740891197,0.0021440395143344144,0.0029881595704841866,0.0023870185983154695,0.002997993689039004,0.0010161316754079938,0.0025372942188076936,0.003328921268186616,0.003301185595971567,0.0028233190606714044,0.002363877783875533
29054.5,0.002870156396443988,0.001546000537806439,0.002418489997052768,0.0034601022988934318,0.0014893346194707283,0.003393959050831611,0.0033359257765779673,0.003316422030012527,0.0023380944809163555,0.002017283605103325,0.003360119039254577,0.003057217459368911,0.00046416993171677313,0.0024136358934032714,0.0009646719533817914,0.0013977357454264786,0.0036152188029362708,0.0016755266519089726,0.003553538644729855,0.0035328866795255034,0.00021022011450502287,0.0019885657631959386,0.0011978251734167788,0.0034661924023892906,0.002597806811947636,0.003638621151946618,9.90718457425147e-05,0.0021628780996046566,0.0019203780502297708,0.002607633006913164,0.006361440165365261,0.0026693589847494085,0.003903231163740963,0.0028646326406458326,0.0031041075156647774,0.003948839967509207,0.002279000455613748,0.003015329200556689,0.0026596565700246952,0.00221728859692788,0.004178417790678103,0.002175408502119093,0.0014565953380864093,0.003239685331569345,0.001746443890041741,0.002793169951553552,0.0023573613096256885,0.003046382049738543,0.0019113837306305342,0.0015368414762772916
29054.75,0.0032535718722090214,0.0016454044679829435,0.001705970957035203,0.0041637677738394375,0.0015833369308908157,0.0034028974429206505,0.00278685670720929,0.002910689709905244,0.002025896849218063,0.0013575678840432796,0.002143292534337405,0.002321524359834154,0.002251028696969688,0.002416836879921864,0.0002086009602673271,0.0018319285750363862,0.0037109180414080364,0.001663435810320401,0.004068012451746157,0.0018139991682968935,0.0007996775445973008,0.0018147129164125864,0.0012236348068343224,0.003619201645876146,0.0025253233239681677,0.003211040729570272,0.0012363588927704922,0.0014300422394820825,0.0015408123936331668,0.003503337600308862,0.005761943256959179,0.0037434401375088253,0.002782333310835469,0.003015270451422686,0.0025700853719257508,0.00393386597965299,0.003172027101109373,0.003183553411093352,0.002685617036327158,0.0026916450759646364,0.0036521219547768643,0.001945283495898641,0.0012675165068698614,0.0023892446230392612,0.0012592694950824932,0.0025128739717508505,0.0017745927110234428,0.0014947105975089228,0.0018740517507918732,0.0014153671707471545
29055.0,0.00234968554845556,0.0014560183497751376,0.0022461433229601932,0.002147607381387198,0.0023967963758100234,0.0033432150635891327,0.0017974893892919609,0.002436557391949458,0.0005737860258482155,0.0015485362934404448,0.0008141934726306477,0.0032072214741157403,0.0022588871860079263,0.003033938522793333,0.0010783217690942374,0.0021647567877980628,0.003075566884097626,0.001578139246389824,0.004739488411829699,0.0010339409713600333,0.0022473454764215355,0.0019648967759828247,0.002113461983632485,0.0029308473193195143,0.004225325813508018,0.002917330404219613,0.0031287479901229527,0.0013901485978524042,0.0011145822437311935,0.003331986224154983,0.0036164394570996185,0.0041414756469770105,0.002624817944667965,0.0031549629952951313,0.0025728614413125556,0.003993169713650382,0.003688766108764285,0.002362324222617806,0.0019448706299084856,0.00285051186238856,0.0028789072640522085,0.0030059695888087954,0.0013643483748020351,0.0020366146113884234,0.0010671288211426902,0.002222099492562022,0.0020091609826538475,0.0006503810781970272,0.0022067633427057588,0.002712959665742726
29055.25,0.002788987350219314,0.0007143509162191777,0.0019023587469762658,0.0028251968753195073,0.0024353110800804955,0.0029077186494069636,0.0005550387231695475,0.001433166685963379,0.0014974785356971657,0.001476068407109863,0.0007808196615257086,0.002449094220481086,0.0021335153997523366,0.002400609794113837,0.0022942083022854066,0.0023227114743773884,0.003656506057320272,0.0018893440800216536,0.005253305172230684,0.0017533881955890168,0.002545151353278703,0.001776426176765731,0.0027099390340476585,0.002042985227400974,0.005296216384984838,0.0020989786106683163,0.0032110399502777655,0.0017808908879565573,0.0022100493975217737,0.0026957466492638655,0.003152700447682053,0.0021638168239201333,0.0032765030860494454,0.002436863067470305,0.002411698275943232,0.003071335068532667,0.0031722684846723958,0.002282397751488987,0.0014181380790270956,0.0031674799589913047,0.002480988802223042,0.00252192588113753,0.0021084985064516266,0.0025372898967358486,0.0017313727904495267,0.001626247675096694,0.002830647059637163,0.002173618196782876,0.002938455855913168,0.0030591336406572845
29055.5,0.0032606603211442014,0.0027796830660703807,0.001984823155654743,0.0036533260189528373,0.001974662868733758,0.002529066544034156,0.0003552700434600964,0.001440187345325158,0.0018106632300481512,0.002298875542062438,0.0018924530018933588,0.0007335505200929883,0.0006719953622148405,0.003167413434091635,0.002474790469336564,0.0031943936074661657,0.0031723964911661837,0.002157220536822166,0.00449380593692697,0.0020285903722192604,0.0023282987586075287,0.001139420604938846,0.0027802621698105176,0.0016652876811277507,0.004678763983029878,0.002730191172402193,0.0021735448960407983,0.0017757607034739596,0.0019812496002433234,0.002339147439042225,0.0030186368844158868,0.0009648444600694851,0.003432667218143159,0.0012826520943286653,0.0019706921732924655,0.0020824547145828843,0.003097286752053021,0.0039144588135019915,0.001906864757934115,0.002881557703743251,0.0020731155845068582,0.0016630015015073405,0.0033412894008947596,0.003326474691542913,0.0028845934299135375,0.0005530975643758783,0.0020805226147446133,0.0033697780795656582,0.0047072960694160455,0.0027210797304715547
29055.75,0.003043374693374139,0.0020164596970507214,0.0022106098417198857,0.002923750625586481,0.0018465987484194333,0.0033385761366315552,0.0020455842734653394,0.0020476457551496683,0.001939233789474,0.0034295436214763254,0.0030915514288303767,0.0005221009865050462,0.0011719023354479301,0.003134297119465045,0.0019553000747623496,0.0033800512954946893,0.002003111694534241,-0.0008387885186998239,0.0028456458175456665,0.0004964092389734207,0.0029387573615813414,0.0009134688134797128,0.0025030102423596106,0.0016877494250992755,0.0030427932652384096,0.0026910291632874757,0.0031040462329241115,0.0022939278022525533,0.00170990297171818,0.001022504236907298,0.0014378386225876822,0.0010871789954885244,0.0022745690594560583,0.0016030864305403983,0.0018896664534008142,0.0015487539583118885,0.0034598316918102957,0.002896208891109326,0.0025326666730662475,0.002592137207473332,0.0017838722384707554,0.0014071674892921478,0.002517137306180967,0.0033145855681419845,0.004086583524619042,0.0009290921446389683,0.001407104815661552,0.0020367474397478954,0.0032519835612881487,0.0029270509396396686
29056.0,0.0024144830889677622,0.0017740923769249972,0.002480298092671404,0.001754140813711003,0.002299560106237945,0.0025649291137030484,0.00247812685692517,0.003902703987898617,0.00252299978432035,0.004173008567840948,0.003064541130732661,0.0015177199069202306,0.0015414048135424165,0.002573926806825144,0.0015483031738688022,0.0031482643177993563,0.001007110464288308,0.0007198853582861214,0.004078109581749428,0.0017022961310605043,0.0030372766381606595,0.0021458134218718876,0.001206902521530203,0.003880942797641471,0.002317418096070825,0.0022676160963035993,0.0016081852490998872,-7.950953461932685e-05,0.0025665436390267405,0.001811094390015941,0.0007071680815748635,0.0020068598718506526,0.00019842091297496336,0.002823841187491899,0.0023047901357026632,0.002543018206406341,0.002610805742107064,0.0008007236802678609,0.0015688792135917454,0.002631177171205333,0.0026541651531530805,0.0008877984449365848,0.002455724020037785,0.003386706730598516,0.0027909916874885613,0.0010910580217169158,0.0009311721757082003,0.0015910131593183138,0.0027528553590394455,0.002590490136013134
29056.25,0.002510769216962412,0.002127330937111704,0.0034734428674924227,0.001190083922767523,0.001905748863958021,0.0038533672187536358,0.0019219070856735967,0.004247467977391624,0.0026092531885044488,0.0031461937858875823,0.0014146685412759511,0.0030873189190967773,0.0002697526257073809,0.0017388381562266312,0.0020372612546771425,0.0031766884807579005,0.0008315804835315407,0.0028103013299223796,0.0033174273565543594,0.0030452184712574273,0.001957054905933127,0.001534966776426105,0.0018002435162798786,0.003335696415266264,0.002112832637871869,0.0023945629619322247,0.002167550054321674,0.0009480155024217053,0.003685931346442711,0.0018603667107571671,0.0013421551941439794,0.003079924748120846,-3.034066226471297e-05,0.003341688879022401,0.001992655028081611,0.0024537218839343743,0.0023232630623133506,0.0008428878331274705,0.002158622470935171,0.003376593183167002,0.003445401934130206,0.0008420840868350643,0.0009701270383842284,0.002422817147688006,0.0024574140914435274,0.0029726915918361486,0.001998466307768341,0.0018394457408493715,0.002918779188002897,0.0025491096619817025
